game,event,timestamp,confidence,video
bf2,kill_brc,00:18:24:25,0.9857000112533569,2025-06-29 15-30-23
bf2,kill_brc,00:18:34:23,0.9871000051498413,2025-06-29 15-30-23
bf2,kill_brc,00:18:47:03,0.9850999712944031,2025-06-29 15-30-23
bf2,kill_sgt,00:18:50:18,0.9988999962806702,2025-06-29 15-30-23
bf2,game_menu,00:18:52:05,0.9979,2025-06-29 15-30-23
bf2,spawn_troop,00:19:08:09,0.9997000098228455,2025-06-29 15-30-23
bf2,sniper,00:19:08:10,0.9998,2025-06-29 15-30-23
bf2,kill_brc,00:19:19:28,0.982200026512146,2025-06-29 15-30-23
bf2,kill_sgt,00:19:20:05,0.9930999875068665,2025-06-29 15-30-23
bf2,kill_sgt,00:19:25:27,0.9968000054359436,2025-06-29 15-30-23
bf2,kill_brc,00:19:29:02,0.9837999939918518,2025-06-29 15-30-23
bf2,kill_brc,00:19:35:08,0.9822999835014343,2025-06-29 15-30-23
bf2,kill_brc,00:19:39:02,0.9901999831199646,2025-06-29 15-30-23
bf2,kill_sgt,00:19:47:12,0.9983000159263611,2025-06-29 15-30-23
bf2,kill_sgt,00:19:49:23,0.9991000294685364,2025-06-29 15-30-23
bf2,kill_brc,00:19:56:09,0.9896000027656555,2025-06-29 15-30-23
bf2,kill_sgt,00:20:07:06,0.9959999918937683,2025-06-29 15-30-23
bf2,kill_sgt,00:20:09:17,0.9970999956130981,2025-06-29 15-30-23
bf2,kill_brc,00:20:13:28,0.9887999892234802,2025-06-29 15-30-23
bf2,kill_brc,00:20:20:09,0.9878000020980835,2025-06-29 15-30-23
bf2,kill_brc,00:20:21:26,0.9876000285148621,2025-06-29 15-30-23
bf2,kill_sgt,00:20:22:16,0.9991000294685364,2025-06-29 15-30-23
bf2,kill_sgt,00:20:25:10,0.9991000294685364,2025-06-29 15-30-23
bf2,kill_sgt,00:20:28:08,0.9990000128746033,2025-06-29 15-30-23
bf2,kill_sgt,00:20:31:07,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_sgt,00:20:33:18,0.9990000128746033,2025-06-29 15-30-23
bf2,kill_sgt,00:20:35:29,0.9965000152587891,2025-06-29 15-30-23
bf2,kill_sgt,00:20:38:10,0.9966999888420105,2025-06-29 15-30-23
bf2,kill_brc,00:20:40:15,0.9879999756813049,2025-06-29 15-30-23
bf2,kill_sgt,00:20:43:27,0.9983000159263611,2025-06-29 15-30-23
bf2,kill_sgt,00:20:47:10,0.9991999864578247,2025-06-29 15-30-23
bf2,kill_sgt,00:20:57:14,0.9962000250816345,2025-06-29 15-30-23
bf2,kill_brc,00:21:09:17,0.9812999963760376,2025-06-29 15-30-23
bf2,kill_brc,00:21:12:28,0.9714999794960022,2025-06-29 15-30-23
bf2,kill_brc,00:21:15:03,0.9876000285148621,2025-06-29 15-30-23
bf2,kill_sgt,00:21:19:20,0.9918000102043152,2025-06-29 15-30-23
bf2,kill_sgt,00:21:23:21,0.9991999864578247,2025-06-29 15-30-23
bf2,kill_sgt,00:21:33:23,0.9977999925613403,2025-06-29 15-30-23
bf2,kill_brc,00:21:37:11,0.9729999899864197,2025-06-29 15-30-23
bf2,kill_brc,00:21:41:08,0.9821000099182129,2025-06-29 15-30-23
bf2,kill_brc,00:21:42:21,0.9700999855995178,2025-06-29 15-30-23
bf2,kill_brc,00:21:49:08,0.9825000166893005,2025-06-29 15-30-23
bf2,kill_brc,00:21:55:23,0.9897000193595886,2025-06-29 15-30-23
bf2,kill_sgt,00:22:15:18,0.9983000159263611,2025-06-29 15-30-23
bf2,kill_sgt,00:22:27:01,0.9977999925613403,2025-06-29 15-30-23
bf2,scoreboard,00:22:32:08,0.9997000098228455,2025-06-29 15-30-23
bf2,death,00:22:34:23,0.9093,2025-06-29 15-30-23
bf2,loadout,00:22:35:20,0.8787,2025-06-29 15-30-23
bf2,spawn_troop,00:22:41:03,0.9993000030517578,2025-06-29 15-30-23
bf2,sniper,00:22:41:05,0.9929,2025-06-29 15-30-23
bf2,scoreboard,00:23:09:14,0.9995999932289124,2025-06-29 15-30-23
bf2,kill_brc,00:23:37:29,0.9872999787330627,2025-06-29 15-30-23
bf2,kill_brc,00:23:44:09,0.9700000286102295,2025-06-29 15-30-23
bf2,kill_sgt,00:23:47:13,0.9950000047683716,2025-06-29 15-30-23
bf2,kill_sgt,00:23:49:24,0.9991000294685364,2025-06-29 15-30-23
bf2,kill_brc,00:23:51:17,0.970300018787384,2025-06-29 15-30-23
bf2,kill_sgt,00:23:56:19,0.9966999888420105,2025-06-29 15-30-23
bf2,kill_brc,00:24:13:20,0.989300012588501,2025-06-29 15-30-23
bf2,kill_brc,00:24:21:06,0.9700999855995178,2025-06-29 15-30-23
bf2,kill_brc,00:24:21:10,0.9703999757766724,2025-06-29 15-30-23
bf2,kill_brc,00:24:22:20,0.9746999740600586,2025-06-29 15-30-23
bf2,kill_sgt,00:24:24:04,0.9941999912261963,2025-06-29 15-30-23
bf2,kill_sgt,00:24:26:17,0.9962000250816345,2025-06-29 15-30-23
bf2,kill_sgt,00:24:35:27,0.9986000061035156,2025-06-29 15-30-23
bf2,kill_sgt,00:24:38:08,0.991599977016449,2025-06-29 15-30-23
bf2,scoreboard,00:24:40:19,0.9995999932289124,2025-06-29 15-30-23
bf2,kill_sgt,00:24:58:18,0.991599977016449,2025-06-29 15-30-23
bf2,kill_brc,00:25:09:29,0.9898999929428101,2025-06-29 15-30-23
bf2,kill_brc,00:25:17:09,0.9746999740600586,2025-06-29 15-30-23
bf2,kill_brc,00:25:18:21,0.991100013256073,2025-06-29 15-30-23
bf2,kill_sgt,00:25:21:16,0.9904999732971191,2025-06-29 15-30-23
bf2,kill_sgt,00:25:23:27,0.9961000084877014,2025-06-29 15-30-23
bf2,kill_sgt,00:25:26:08,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_brc,00:25:29:11,0.9891999959945679,2025-06-29 15-30-23
bf2,kill_sgt,00:25:35:18,0.9976999759674072,2025-06-29 15-30-23
bf2,kill_brc,00:25:35:21,0.9732999801635742,2025-06-29 15-30-23
bf2,kill_sgt,00:25:41:00,0.9991999864578247,2025-06-29 15-30-23
bf2,kill_sgt,00:25:44:01,0.9966999888420105,2025-06-29 15-30-23
bf2,kill_sgt,00:25:50:07,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_sgt,00:25:52:27,0.9944999814033508,2025-06-29 15-30-23
bf2,kill_sgt,00:25:56:08,0.9972000122070312,2025-06-29 15-30-23
bf2,kill_sgt,00:25:58:19,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_brc,00:26:13:18,0.9890000224113464,2025-06-29 15-30-23
bf2,kill_sgt,00:26:15:26,0.9925000071525574,2025-06-29 15-30-23
bf2,kill_brc,00:26:20:13,0.9873999953269958,2025-06-29 15-30-23
bf2,kill_brc,00:26:21:29,0.989300012588501,2025-06-29 15-30-23
bf2,kill_sgt,00:26:30:11,0.9976000189781189,2025-06-29 15-30-23
bf2,kill_sgt,00:26:32:22,0.9987999796867371,2025-06-29 15-30-23
bf2,kill_sgt,00:26:36:28,0.9991000294685364,2025-06-29 15-30-23
bf2,kill_sgt,00:26:39:09,0.9961000084877014,2025-06-29 15-30-23
bf2,scoreboard,00:26:40:02,0.9995999932289124,2025-06-29 15-30-23
bf2,death,00:26:42:24,0.9769,2025-06-29 15-30-23
bf2,loadout,00:26:44:10,0.8954,2025-06-29 15-30-23
bf2,spawn_troop,00:26:50:05,0.9994000196456909,2025-06-29 15-30-23
bf2,sniper,00:26:50:06,0.9905,2025-06-29 15-30-23
bf2,scoreboard,00:26:58:00,0.9995999932289124,2025-06-29 15-30-23
bf2,kill_brc,00:27:11:19,0.9912999868392944,2025-06-29 15-30-23
bf2,kill_sgt,00:27:12:04,0.9923999905586243,2025-06-29 15-30-23
bf2,kill_sgt,00:27:14:15,0.996399998664856,2025-06-29 15-30-23
bf2,kill_brc,00:27:16:16,0.9873999953269958,2025-06-29 15-30-23
bf2,kill_sgt,00:27:17:09,0.9961000084877014,2025-06-29 15-30-23
bf2,kill_sgt,00:27:19:20,0.9962000250816345,2025-06-29 15-30-23
bf2,kill_sgt,00:27:22:01,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_brc,00:27:28:28,0.9869999885559082,2025-06-29 15-30-23
bf2,kill_brc,00:27:31:10,0.9861999750137329,2025-06-29 15-30-23
bf2,kill_sgt,00:27:37:23,0.9954000115394592,2025-06-29 15-30-23
bf2,kill_sgt,00:27:41:14,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_sgt,00:27:43:25,0.996399998664856,2025-06-29 15-30-23
bf2,kill_brc,00:27:51:29,0.9800999760627747,2025-06-29 15-30-23
bf2,kill_sgt,00:27:58:04,0.991100013256073,2025-06-29 15-30-23
bf2,kill_brc,00:28:01:18,0.9805999994277954,2025-06-29 15-30-23
bf2,kill_brc,00:28:02:18,0.9779000282287598,2025-06-29 15-30-23
bf2,kill_brc,00:28:07:00,0.9782999753952026,2025-06-29 15-30-23
bf2,kill_sgt,00:28:13:10,0.9937000274658203,2025-06-29 15-30-23
bf2,kill_sgt,00:28:16:00,0.9955000281333923,2025-06-29 15-30-23
bf2,kill_sgt,00:28:18:11,0.9959999918937683,2025-06-29 15-30-23
bf2,kill_sgt,00:28:21:28,0.9980999827384949,2025-06-29 15-30-23
bf2,kill_brc,00:28:24:17,0.9879999756813049,2025-06-29 15-30-23
bf2,kill_sgt,00:28:35:08,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_sgt,00:28:41:23,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_sgt,00:28:49:25,0.9962000250816345,2025-06-29 15-30-23
bf2,scoreboard,00:28:50:26,0.9995999932289124,2025-06-29 15-30-23
bf2,death,00:29:03:04,0.9997,2025-06-29 15-30-23
bf2,loadout,00:29:04:00,0.8806,2025-06-29 15-30-23
bf2,spawn_troop,00:29:09:00,0.9994000196456909,2025-06-29 15-30-23
bf2,hero,00:29:09:01,0.9995,2025-06-29 15-30-23
bf2,scoreboard,00:29:21:01,0.9997000098228455,2025-06-29 15-30-23
bf2,kill_brc,00:29:45:02,0.9790999889373779,2025-06-29 15-30-23
bf2,kill_brc,00:29:45:09,0.9767000079154968,2025-06-29 15-30-23
bf2,kill_sgt,00:29:45:15,0.9937000274658203,2025-06-29 15-30-23
bf2,kill_sgt,00:29:47:26,0.9945999979972839,2025-06-29 15-30-23
bf2,kill_sgt,00:29:50:07,0.9952999949455261,2025-06-29 15-30-23
bf2,kill_brc,00:29:58:22,0.9786999821662903,2025-06-29 15-30-23
bf2,kill_sgt,00:29:59:07,0.9937000274658203,2025-06-29 15-30-23
bf2,kill_brc,00:30:16:01,0.9771999716758728,2025-06-29 15-30-23
bf2,kill_sgt,00:30:16:16,0.9961000084877014,2025-06-29 15-30-23
bf2,kill_sgt,00:30:18:27,0.9961000084877014,2025-06-29 15-30-23
bf2,kill_sgt,00:30:21:11,0.995199978351593,2025-06-29 15-30-23
bf2,kill_sgt,00:30:24:03,0.9976000189781189,2025-06-29 15-30-23
bf2,kill_sgt,00:30:34:26,0.9957000017166138,2025-06-29 15-30-23
bf2,kill_sgt,00:30:37:07,0.9959999918937683,2025-06-29 15-30-23
bf2,kill_sgt,00:31:16:21,0.9969000220298767,2025-06-29 15-30-23
bf2,kill_sgt,00:31:19:02,0.9959999918937683,2025-06-29 15-30-23
bf2,kill_sgt,00:31:42:27,0.9948999881744385,2025-06-29 15-30-23
bf2,kill_sgt,00:31:45:08,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_sgt,00:31:57:22,0.9948999881744385,2025-06-29 15-30-23
bf2,kill_sgt,00:32:11:14,0.9943000078201294,2025-06-29 15-30-23
bf2,kill_sgt,00:32:14:26,0.9958000183105469,2025-06-29 15-30-23
bf2,kill_sgt,00:32:48:17,0.9941999912261963,2025-06-29 15-30-23
bf2,kill_sgt,00:32:50:28,0.9962000250816345,2025-06-29 15-30-23
bf2,death,00:32:57:27,0.9098,2025-06-29 15-30-23
bf2,loadout,00:33:00:10,0.9369,2025-06-29 15-30-23
bf2,spawn_troop,00:36:07:12,0.9994999766349792,2025-06-29 15-30-23
bf2,heavy,00:36:07:13,0.9997,2025-06-29 15-30-23
bf2,kill_brc,00:36:46:18,0.9702000021934509,2025-06-29 15-30-23
bf2,kill_sgt,00:36:47:01,0.9954000115394592,2025-06-29 15-30-23
bf2,loadout,00:36:52:20,0.8472,2025-06-29 15-30-23
bf2,spawn_troop,00:36:59:18,0.9994999766349792,2025-06-29 15-30-23
bf2,heavy,00:36:59:19,0.9996,2025-06-29 15-30-23
bf2,kill_sgt,00:37:36:03,0.9955999851226807,2025-06-29 15-30-23
bf2,death,00:38:14:09,0.9175,2025-06-29 15-30-23
bf2,loadout,00:38:15:00,0.8463,2025-06-29 15-30-23
bf2,spawn_troop,00:38:23:08,0.9994999766349792,2025-06-29 15-30-23
bf2,heavy,00:38:23:09,0.9997,2025-06-29 15-30-23
bf2,scoreboard,00:38:27:10,0.9994999766349792,2025-06-29 15-30-23
bf2,kill_brc,00:39:56:05,0.9714999794960022,2025-06-29 15-30-23
bf2,kill_sgt,00:39:57:08,0.9948999881744385,2025-06-29 15-30-23
bf2,loadout,00:40:53:00,0.8765,2025-06-29 15-30-23
bf2,win,00:41:00:00,0.9545,2025-06-29 15-30-23
bf2,scoreboard,00:41:01:23,0.9995999932289124,2025-06-29 15-30-23
bf2,podium,00:41:18:00,0.9936,2025-06-29 15-30-23
bf2,match_end,00:41:23:00,0.9955,2025-06-29 15-30-23
bf2,loadout,00:41:38:00,0.921,2025-06-29 15-30-23
bf2,spawn_troop,00:42:39:08,0.9994999766349792,2025-06-29 15-30-23
bf2,heavy,00:42:39:09,0.9997,2025-06-29 15-30-23
bf2,kill_sgt,00:43:32:03,0.993399977684021,2025-06-29 15-30-23
bf2,death,00:43:51:28,0.9603,2025-06-29 15-30-23
bf2,loadout,00:43:53:00,0.8752,2025-06-29 15-30-23
bf2,spawn_troop,00:44:00:24,0.9993000030517578,2025-06-29 15-30-23
bf2,heavy,00:44:00:25,0.9962,2025-06-29 15-30-23
bf2,kill_brc,00:44:27:17,0.9703999757766724,2025-06-29 15-30-23
bf2,kill_sgt,00:44:28:05,0.9926999807357788,2025-06-29 15-30-23
bf2,kill_brc,00:44:29:14,0.9707000255584717,2025-06-29 15-30-23
bf2,loadout,00:44:36:10,0.849,2025-06-29 15-30-23
bf2,spawn_troop,00:44:44:08,0.9993000030517578,2025-06-29 15-30-23
bf2,heavy,00:44:44:09,0.9962,2025-06-29 15-30-23
bf2,loadout,00:45:04:10,0.8406,2025-06-29 15-30-23
bf2,spawn_troop,00:45:13:20,0.9994999766349792,2025-06-29 15-30-23
bf2,heavy,00:45:13:21,0.9996,2025-06-29 15-30-23
bf2,loadout,00:45:48:00,0.8338,2025-06-29 15-30-23
bf2,spawn_troop,00:46:16:03,0.9994000196456909,2025-06-29 15-30-23
bf2,heavy,00:46:16:04,0.9997,2025-06-29 15-30-23
bf2,game_menu,00:46:20:10,0.9999,2025-06-29 15-30-23
bf2,spawn_troop,00:46:20:27,0.9995999932289124,2025-06-29 15-30-23
bf2,heavy,00:46:20:28,0.9997,2025-06-29 15-30-23
bf2,game_menu,00:46:21:05,0.9998,2025-06-29 15-30-23
bf2,loadout,00:46:25:20,0.8329,2025-06-29 15-30-23
bf2,spawn_troop,00:46:33:09,0.9994000196456909,2025-06-29 15-30-23
bf2,heavy,00:46:33:10,0.9997,2025-06-29 15-30-23
bf2,kill_sgt,00:47:25:16,0.9955000281333923,2025-06-29 15-30-23
bf2,kill_sgt,00:47:34:24,0.9955999851226807,2025-06-29 15-30-23
bf2,kill_sgt,00:47:40:10,0.9940000176429749,2025-06-29 15-30-23
bf2,kill_sgt,00:47:51:14,0.9955999851226807,2025-06-29 15-30-23
bf2,kill_sgt,00:47:53:25,0.9958999752998352,2025-06-29 15-30-23
bf2,kill_sgt,00:47:56:06,0.9958000183105469,2025-06-29 15-30-23
bf2,scoreboard,00:47:56:14,0.9997000098228455,2025-06-29 15-30-23
bf2,kill_sgt,00:47:58:17,0.9959999918937683,2025-06-29 15-30-23
bf2,kill_sgt,00:48:26:19,0.9926000237464905,2025-06-29 15-30-23
bf2,kill_sgt,00:48:42:16,0.9945999979972839,2025-06-29 15-30-23
bf2,kill_sgt,00:48:44:27,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_sgt,00:49:02:02,0.9959999918937683,2025-06-29 15-30-23
bf2,kill_sgt,00:49:45:06,0.992900013923645,2025-06-29 15-30-23
bf2,kill_sgt,00:49:49:10,0.993399977684021,2025-06-29 15-30-23
bf2,kill_sgt,00:49:53:00,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_sgt,00:49:56:27,0.9944000244140625,2025-06-29 15-30-23
bf2,kill_sgt,00:50:30:03,0.9940000176429749,2025-06-29 15-30-23
bf2,kill_sgt,00:50:32:14,0.9961000084877014,2025-06-29 15-30-23
bf2,kill_sgt,00:50:38:09,0.9944999814033508,2025-06-29 15-30-23
bf2,scoreboard,00:51:03:24,0.9995999932289124,2025-06-29 15-30-23
bf2,kill_sgt,00:51:36:14,0.9936000108718872,2025-06-29 15-30-23
bf2,kill_sgt,00:51:38:25,0.9962000250816345,2025-06-29 15-30-23
bf2,kill_sgt,00:52:14:28,0.9922999739646912,2025-06-29 15-30-23
bf2,kill_sgt,00:52:57:23,0.9962999820709229,2025-06-29 15-30-23
bf2,kill_sgt,00:53:02:27,0.9925000071525574,2025-06-29 15-30-23
bf2,kill_sgt,00:53:21:04,0.9962000250816345,2025-06-29 15-30-23
bf2,kill_sgt,00:53:32:29,0.9937000274658203,2025-06-29 15-30-23
bf2,kill_sgt,00:53:36:03,0.9940999746322632,2025-06-29 15-30-23
bf2,kill_sgt,00:54:45:15,0.9940000176429749,2025-06-29 15-30-23
bf2,kill_sgt,00:55:05:22,0.9962000250816345,2025-06-29 15-30-23
bf2,kill_sgt,00:55:11:02,0.9950000047683716,2025-06-29 15-30-23
bf2,kill_sgt,00:55:20:09,0.996399998664856,2025-06-29 15-30-23
bf2,scoreboard,00:55:56:13,0.9995999932289124,2025-06-29 15-30-23
bf2,kill_sgt,00:56:08:01,0.9959999918937683,2025-06-29 15-30-23
bf2,kill_sgt,00:56:14:19,0.9962000250816345,2025-06-29 15-30-23
bf2,kill_sgt,00:56:17:00,0.996399998664856,2025-06-29 15-30-23
bf2,kill_sgt,00:56:21:06,0.9961000084877014,2025-06-29 15-30-23
bf2,kill_brc,00:56:23:20,0.9754999876022339,2025-06-29 15-30-23
bf2,kill_sgt,00:56:24:04,0.9901000261306763,2025-06-29 15-30-23
bf2,scoreboard,00:56:31:20,0.9995999932289124,2025-06-29 15-30-23
bf2,kill_sgt,00:56:51:19,0.9937000274658203,2025-06-29 15-30-23
bf2,kill_sgt,00:56:54:23,0.9905999898910522,2025-06-29 15-30-23
bf2,kill_sgt,00:56:57:24,0.9922000169754028,2025-06-29 15-30-23
bf2,scoreboard,00:57:15:18,0.9997000098228455,2025-06-29 15-30-23
bf2,win,00:57:18:10,0.9928,2025-06-29 15-30-23
bf2,scoreboard,00:57:19:27,0.9997000098228455,2025-06-29 15-30-23
bf2,podium,00:57:44:00,0.9912,2025-06-29 15-30-23
bf2,match_end,00:57:46:00,0.9985,2025-06-29 15-30-23
bf2,loadout,00:58:36:20,0.9242,2025-06-29 15-30-23
bf2,game_menu,00:59:39:00,0.9999,2025-06-29 15-30-23
bf2,main_menu,00:59:45:10,0.9881,2025-06-29 15-30-23
