game,event,timestamp,confidence,video
bf2,kill_sgt,00:05:23:02,0.9980000257492065,2025-06-15 15-39-57
bf2,death,00:05:25:25,0.948,2025-06-15 15-39-57
bf2,loadout,00:05:26:10,0.871,2025-06-15 15-39-57
bf2,spawn_troop,00:05:35:22,0.9919999837875366,2025-06-15 15-39-57
bf2,heavy,00:05:35:28,0.994,2025-06-15 15-39-57
bf2,death,00:05:54:26,0.951,2025-06-15 15-39-57
bf2,loadout,00:05:55:20,0.824,2025-06-15 15-39-57
bf2,spawn_troop,00:06:03:09,0.9929999709129333,2025-06-15 15-39-57
bf2,aerial,00:06:03:14,0.993,2025-06-15 15-39-57
bf2,kill_brc,00:06:25:07,0.9950000047683716,2025-06-15 15-39-57
bf2,kill_sgt,00:06:25:15,0.9980000257492065,2025-06-15 15-39-57
bf2,kill_brc,00:06:47:16,0.9959999918937683,2025-06-15 15-39-57
bf2,kill_sgt,00:06:47:23,0.996999979019165,2025-06-15 15-39-57
bf2,loadout,00:06:53:10,0.938,2025-06-15 15-39-57
bf2,spawn_troop,00:07:04:24,0.9929999709129333,2025-06-15 15-39-57
bf2,heavy,00:07:04:29,0.994,2025-06-15 15-39-57
bf2,death,00:07:20:20,0.938,2025-06-15 15-39-57
bf2,loadout,00:07:21:20,0.822,2025-06-15 15-39-57
bf2,spawn_troop,00:07:29:06,0.9929999709129333,2025-06-15 15-39-57
bf2,heavy,00:07:29:11,0.993,2025-06-15 15-39-57
bf2,death,00:07:41:25,0.916,2025-06-15 15-39-57
bf2,loadout,00:07:42:20,0.82,2025-06-15 15-39-57
bf2,spawn_troop,00:07:50:07,0.9919999837875366,2025-06-15 15-39-57
bf2,heavy,00:07:50:13,0.992,2025-06-15 15-39-57
bf2,kill_brc,00:08:02:07,0.9959999918937683,2025-06-15 15-39-57
bf2,kill_sgt,00:08:02:15,0.996999979019165,2025-06-15 15-39-57
bf2,kill_brc,00:08:24:16,0.9950000047683716,2025-06-15 15-39-57
bf2,kill_sgt,00:08:24:25,0.9980000257492065,2025-06-15 15-39-57
bf2,death,00:08:33:23,0.963,2025-06-15 15-39-57
bf2,loadout,00:08:35:00,0.873,2025-06-15 15-39-57
bf2,spawn_troop,00:08:48:28,0.9929999709129333,2025-06-15 15-39-57
bf2,heavy,00:08:49:03,0.993,2025-06-15 15-39-57
bf2,kill_brc,00:09:15:17,0.9959999918937683,2025-06-15 15-39-57
bf2,kill_sgt,00:09:15:25,0.9980000257492065,2025-06-15 15-39-57
bf2,kill_sgt,00:09:24:02,0.996999979019165,2025-06-15 15-39-57
bf2,death,00:09:32:21,0.97,2025-06-15 15-39-57
bf2,loadout,00:09:33:20,0.836,2025-06-15 15-39-57
bf2,spawn_troop,00:09:43:26,0.9929999709129333,2025-06-15 15-39-57
bf2,executor,00:09:44:01,0.992,2025-06-15 15-39-57
bf2,death,00:10:15:22,0.958,2025-06-15 15-39-57
bf2,loadout,00:10:16:10,0.977,2025-06-15 15-39-57
bf2,spawn_troop,00:10:24:15,0.9929999709129333,2025-06-15 15-39-57
bf2,commando,00:10:24:16,0.999,2025-06-15 15-39-57
bf2,kill_brc,00:11:29:14,0.9950000047683716,2025-06-15 15-39-57
bf2,kill_sgt,00:11:29:22,0.9919999837875366,2025-06-15 15-39-57
bf2,kill_brc,00:11:36:10,0.9950000047683716,2025-06-15 15-39-57
bf2,kill_sgt,00:11:36:17,0.996999979019165,2025-06-15 15-39-57
bf2,kill_brc,00:11:48:28,0.9950000047683716,2025-06-15 15-39-57
bf2,kill_sgt,00:11:49:13,0.9980000257492065,2025-06-15 15-39-57
bf2,death,00:11:57:00,0.959,2025-06-15 15-39-57
bf2,loadout,00:11:58:10,0.964,2025-06-15 15-39-57
bf2,spawn_troop,00:12:06:16,0.9929999709129333,2025-06-15 15-39-57
bf2,heavy,00:12:06:21,0.994,2025-06-15 15-39-57
bf2,death,00:12:59:04,0.982,2025-06-15 15-39-57
bf2,loadout,00:13:00:00,0.836,2025-06-15 15-39-57
bf2,spawn_troop,00:13:17:16,0.9929999709129333,2025-06-15 15-39-57
bf2,heavy,00:13:17:21,0.994,2025-06-15 15-39-57
bf2,kill_brc,00:13:31:00,0.9940000176429749,2025-06-15 15-39-57
bf2,death,00:13:32:28,0.978,2025-06-15 15-39-57
bf2,loadout,00:13:34:00,0.82,2025-06-15 15-39-57
bf2,spawn_troop,00:13:44:24,0.9919999837875366,2025-06-15 15-39-57
bf2,hero,00:13:44:27,0.993,2025-06-15 15-39-57
bf2,win,00:13:55:00,1.0,2025-06-15 15-39-57
bf2,podium,00:14:14:00,0.992,2025-06-15 15-39-57
bf2,match_end,00:14:17:00,0.97,2025-06-15 15-39-57
