game,event,timestamp,confidence,video
bf2,kill_sgt,00:04:24:25,0.9950000047683716,Jakku
bf2,kill_brc,00:04:29:09,0.9779999852180481,Jakku
bf2,kill_sgt,00:04:30:18,0.9990000128746033,Jakku
bf2,kill_sgt,00:04:36:04,0.9980000257492065,Jakku
bf2,kill_brc,00:04:36:08,0.9760000109672546,Jakku
bf2,kill_brc,00:04:42:06,0.9860000014305115,Jakku
bf2,kill_brc,00:04:47:23,0.984000027179718,Jakku
bf2,kill_sgt,00:04:56:02,0.9980000257492065,Jakku
bf2,scoreboard,00:04:57:09,1.0,Jakku
bf2,kill_sgt,00:04:59:16,0.9959999918937683,Jakku
bf2,kill_sgt,00:05:01:27,0.9959999918937683,Jakku
bf2,game_menu,00:05:02:15,1.0,Jakku
bf2,spawn_troop,00:05:03:05,1.0,Jakku
bf2,sniper,00:05:03:06,1.0,Jakku
bf2,scoreboard,00:05:04:12,1.0,Jakku
bf2,loadout,00:05:06:20,0.914,Jakku
bf2,loadout,00:05:06:20,0.914,Jakku
bf2,spawn_troop,00:05:17:26,0.9929999709129333,Jakku
bf2,hero,00:05:18:03,0.991,Jakku
bf2,scoreboard,00:05:23:17,0.9919999837875366,Jakku
bf2,kill_sgt,00:05:28:20,0.996999979019165,Jakku
bf2,kill_brc,00:05:29:25,0.9789999723434448,Jakku
bf2,kill_sgt,00:05:31:01,0.9980000257492065,Jakku
bf2,kill_brc,00:05:45:10,0.9769999980926514,Jakku
bf2,kill_sgt,00:05:45:24,0.996999979019165,Jakku
bf2,kill_brc,00:05:58:15,0.9869999885559082,Jakku
bf2,kill_sgt,00:05:59:00,0.9980000257492065,Jakku
bf2,scoreboard,00:06:20:07,0.9919999837875366,Jakku
bf2,kill_brc,00:06:22:01,0.9779999852180481,Jakku
bf2,kill_sgt,00:06:22:19,0.9980000257492065,Jakku
bf2,kill_sgt,00:06:25:00,0.9940000176429749,Jakku
bf2,kill_sgt,00:06:30:12,0.9980000257492065,Jakku
bf2,kill_sgt,00:06:33:00,0.996999979019165,Jakku
bf2,kill_sgt,00:06:42:06,0.9959999918937683,Jakku
bf2,kill_sgt,00:06:44:17,0.9980000257492065,Jakku
bf2,kill_sgt,00:06:46:28,0.9959999918937683,Jakku
bf2,kill_sgt,00:06:56:23,0.9959999918937683,Jakku
bf2,kill_sgt,00:07:02:00,0.9950000047683716,Jakku
bf2,kill_sgt,00:07:10:12,0.996999979019165,Jakku
bf2,loadout,00:07:50:10,0.964,Jakku
bf2,spawn_troop,00:07:58:07,0.9919999837875366,Jakku
bf2,hero,00:07:58:09,0.991,Jakku
bf2,scoreboard,00:08:00:01,1.0,Jakku
bf2,kill_brc,00:08:09:11,0.9769999980926514,Jakku
bf2,kill_sgt,00:08:09:26,0.996999979019165,Jakku
bf2,kill_brc,00:08:12:15,0.9860000014305115,Jakku
bf2,kill_sgt,00:08:13:03,0.9980000257492065,Jakku
bf2,kill_brc,00:08:21:19,0.9769999980926514,Jakku
bf2,kill_sgt,00:08:21:28,0.9980000257492065,Jakku
bf2,kill_sgt,00:08:24:22,0.996999979019165,Jakku
bf2,kill_brc,00:08:27:07,0.9819999933242798,Jakku
bf2,kill_sgt,00:08:27:17,0.996999979019165,Jakku
bf2,kill_brc,00:08:36:10,0.9879999756813049,Jakku
bf2,kill_sgt,00:08:36:17,0.9950000047683716,Jakku
bf2,loadout,00:08:46:10,0.934,Jakku
bf2,spawn_troop,00:08:54:03,0.9909999966621399,Jakku
bf2,heavy,00:08:54:11,0.996,Jakku
bf2,kill_sgt,00:09:06:15,0.996999979019165,Jakku
bf2,kill_brc,00:09:17:23,0.9819999933242798,Jakku
bf2,kill_sgt,00:09:19:24,0.9959999918937683,Jakku
bf2,kill_brc,00:09:30:18,0.9769999980926514,Jakku
bf2,kill_sgt,00:09:30:27,0.9919999837875366,Jakku
bf2,kill_brc,00:09:38:07,0.9789999723434448,Jakku
bf2,kill_sgt,00:09:38:15,0.9980000257492065,Jakku
bf2,scoreboard,00:09:41:24,1.0,Jakku
bf2,death,00:09:43:16,0.9,Jakku
bf2,loadout,00:09:44:10,0.844,Jakku
bf2,win,00:09:55:00,0.954,Jakku
bf2,podium,00:10:14:00,0.996,Jakku
bf2,match_end,00:10:18:00,0.988,Jakku
bf2,loadout,00:10:33:00,0.923,Jakku
bf2,spawn_troop,00:11:49:24,0.9940000176429749,Jakku
bf2,sniper,00:11:49:26,1.0,Jakku
bf2,scoreboard,00:11:52:18,1.0,Jakku
bf2,kill_sgt,00:12:28:09,0.9959999918937683,Jakku
bf2,kill_sgt,00:12:32:23,0.996999979019165,Jakku
bf2,kill_sgt,00:12:37:10,0.9990000128746033,Jakku
bf2,kill_brc,00:12:51:02,0.9789999723434448,Jakku
bf2,kill_brc,00:13:00:02,0.9800000190734863,Jakku
bf2,kill_sgt,00:13:03:04,0.9919999837875366,Jakku
bf2,kill_sgt,00:13:07:24,0.996999979019165,Jakku
bf2,kill_sgt,00:13:10:05,0.996999979019165,Jakku
bf2,kill_sgt,00:13:15:01,0.9990000128746033,Jakku
bf2,kill_brc,00:13:18:28,0.9810000061988831,Jakku
bf2,kill_sgt,00:13:19:26,0.9919999837875366,Jakku
bf2,kill_sgt,00:13:29:10,0.996999979019165,Jakku
bf2,kill_brc,00:13:48:05,0.9800000190734863,Jakku
bf2,kill_sgt,00:13:49:20,0.9919999837875366,Jakku
bf2,kill_sgt,00:13:52:01,0.9950000047683716,Jakku
bf2,kill_brc,00:14:01:08,0.984000027179718,Jakku
bf2,kill_sgt,00:14:02:22,0.9929999709129333,Jakku
bf2,kill_sgt,00:14:05:03,0.996999979019165,Jakku
bf2,kill_brc,00:14:15:03,0.9879999756813049,Jakku
bf2,kill_sgt,00:14:16:07,0.9959999918937683,Jakku
bf2,kill_sgt,00:14:19:07,0.996999979019165,Jakku
bf2,kill_brc,00:14:27:04,0.9779999852180481,Jakku
bf2,kill_sgt,00:14:28:10,0.9959999918937683,Jakku
bf2,kill_sgt,00:14:30:21,0.9959999918937683,Jakku
bf2,kill_sgt,00:14:35:16,0.996999979019165,Jakku
bf2,kill_brc,00:15:02:10,0.9800000190734863,Jakku
bf2,kill_sgt,00:15:06:21,0.9909999966621399,Jakku
bf2,kill_brc,00:15:10:23,0.9779999852180481,Jakku
bf2,kill_sgt,00:15:10:24,0.9940000176429749,Jakku
bf2,kill_sgt,00:15:13:05,0.9950000047683716,Jakku
bf2,scoreboard,00:15:16:24,1.0,Jakku
bf2,kill_brc,00:15:51:26,0.9789999723434448,Jakku
bf2,kill_sgt,00:16:05:17,0.9900000095367432,Jakku
bf2,kill_sgt,00:16:07:28,0.996999979019165,Jakku
bf2,kill_sgt,00:16:18:28,0.9980000257492065,Jakku
bf2,kill_brc,00:16:33:02,0.9769999980926514,Jakku
bf2,kill_sgt,00:16:33:12,0.9909999966621399,Jakku
bf2,kill_sgt,00:16:39:11,0.9980000257492065,Jakku
bf2,kill_brc,00:16:59:10,0.9869999885559082,Jakku
bf2,kill_sgt,00:16:59:25,0.9959999918937683,Jakku
bf2,scoreboard,00:17:12:05,1.0,Jakku
bf2,kill_brc,00:17:57:24,0.9869999885559082,Jakku
bf2,kill_sgt,00:17:58:16,0.9919999837875366,Jakku
bf2,scoreboard,00:18:43:10,1.0,Jakku
bf2,death,00:18:44:07,0.922,Jakku
bf2,loadout,00:18:45:00,0.877,Jakku
bf2,spawn_troop,00:19:02:27,0.9929999709129333,Jakku
bf2,heavy,00:19:03:07,0.99,Jakku
bf2,loadout,00:19:30:20,0.829,Jakku
bf2,spawn_troop,00:19:38:04,0.9909999966621399,Jakku
bf2,heavy,00:19:38:14,0.991,Jakku
bf2,kill_brc,00:19:49:21,0.9810000061988831,Jakku
bf2,kill_sgt,00:19:50:08,0.9980000257492065,Jakku
bf2,scoreboard,00:20:24:02,1.0,Jakku
bf2,loadout,00:20:26:00,0.819,Jakku
bf2,loadout,00:20:26:00,0.819,Jakku
bf2,spawn_troop,00:20:37:13,0.9909999966621399,Jakku
bf2,heavy,00:20:37:20,0.994,Jakku
bf2,kill_brc,00:20:41:29,0.9819999933242798,Jakku
bf2,kill_sgt,00:20:42:15,0.9959999918937683,Jakku
bf2,death,00:20:47:06,0.941,Jakku
bf2,loadout,00:20:48:00,0.819,Jakku
bf2,spawn_troop,00:20:55:18,0.9959999918937683,Jakku
bf2,heavy,00:20:55:27,0.992,Jakku
bf2,kill_sgt,00:21:12:20,0.9950000047683716,Jakku
bf2,kill_brc,00:21:23:20,0.9860000014305115,Jakku
bf2,kill_sgt,00:21:24:10,0.9900000095367432,Jakku
bf2,loadout,00:21:38:10,0.833,Jakku
bf2,spawn_troop,00:21:45:17,0.9919999837875366,Jakku
bf2,heavy,00:21:45:27,0.991,Jakku
bf2,loadout,00:22:04:20,0.829,Jakku
bf2,spawn_troop,00:22:12:06,0.9919999837875366,Jakku
bf2,hero,00:22:12:14,0.994,Jakku
bf2,kill_brc,00:22:30:11,0.9800000190734863,Jakku
bf2,kill_sgt,00:22:30:26,0.9940000176429749,Jakku
bf2,kill_sgt,00:23:16:09,0.9940000176429749,Jakku
bf2,kill_brc,00:23:16:10,0.9769999980926514,Jakku
bf2,kill_sgt,00:23:18:20,0.9980000257492065,Jakku
bf2,kill_sgt,00:23:36:09,0.996999979019165,Jakku
bf2,loadout,00:24:20:00,0.934,Jakku
bf2,spawn_troop,00:24:27:22,0.9919999837875366,Jakku
bf2,hero,00:24:27:27,0.991,Jakku
bf2,kill_sgt,00:24:50:20,0.9959999918937683,Jakku
bf2,scoreboard,00:24:55:28,1.0,Jakku
bf2,podium,00:25:16:00,0.999,Jakku
bf2,match_end,00:25:20:00,0.995,Jakku
bf2,loadout,00:25:53:10,0.924,Jakku
